סמל ועדה,ברזל,שם ישוב,סמל ישוב,קלפי,ריכוז,שופט,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
8,3381,נשר,2500,32,26,0,461,326,7,319,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,190,87,2,0,0,0,0,27,1,0,1,0,0,0,4,
18,9971,סייד שבט,1170,1,1,0,239,75,0,75,2,0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,
18,9973,סייד שבט,1170,3,1,0,336,92,0,92,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,5,0,0,0,0,0,0,0,
13,6387,עיינות,156,1,1,0,115,50,0,50,6,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,21,0,0,0,0,0,0,0,
11,4909,פתח תקווה,7900,18.5,3,0,672,347,5,342,11,4,0,1,0,0,17,0,0,0,0,0,0,0,0,86,128,2,0,0,1,0,86,0,0,0,0,0,0,6,
11,4910,פתח תקווה,7900,18.6,3,0,668,355,2,353,14,4,1,0,0,0,14,0,0,0,0,0,0,0,0,87,115,0,0,0,0,0,104,0,0,0,0,0,1,13,
11,4915,פתח תקווה,7900,28,41,0,743,524,2,522,29,3,2,2,0,0,23,0,0,0,0,0,0,0,0,75,209,1,0,0,0,0,153,1,0,1,0,0,0,23,
11,4918,פתח תקווה,7900,33,24,0,625,398,2,396,9,8,0,0,0,0,15,0,0,0,0,0,0,0,0,18,235,0,0,0,1,0,60,0,0,0,0,0,0,50,
11,4920,פתח תקווה,7900,35,103,0,615,396,1,395,11,14,0,0,0,0,22,0,0,0,0,1,0,0,0,57,165,0,0,0,2,0,89,0,0,1,0,0,0,33,
11,4932,פתח תקווה,7900,59,102,0,542,355,1,354,8,7,0,0,0,0,7,0,1,0,0,0,0,0,0,13,205,1,1,0,0,0,34,0,0,0,0,0,0,77,
11,4938,פתח תקווה,7900,149,102,0,645,382,3,379,10,2,1,0,0,0,10,0,0,0,0,0,0,0,0,66,186,1,0,0,0,0,75,0,0,0,0,0,0,28,
11,4947,פתח תקווה,7900,157,31,0,555,305,3,302,5,3,1,0,1,0,12,0,0,0,0,0,0,0,0,23,168,0,1,0,0,0,31,0,0,0,0,0,0,57,
11,4950,פתח תקווה,7900,164,21,0,516,298,6,292,12,5,0,1,1,0,11,0,0,0,0,0,0,0,0,57,102,0,0,0,0,0,89,0,0,1,0,0,0,13,
11,4966,פתח תקווה,7900,192,7,0,570,307,5,302,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,44,137,1,0,0,2,0,70,0,0,0,1,0,0,34,
11,4967,פתח תקווה,7900,193,7,0,480,322,2,320,8,3,1,0,0,0,14,0,0,0,0,0,0,0,0,16,174,0,0,0,0,0,56,0,0,0,0,0,0,48,
11,5014,פתח תקווה,7900,71,30,0,657,465,4,461,10,11,0,0,0,0,12,0,0,0,1,0,0,0,0,55,227,1,0,0,2,0,113,0,0,0,0,0,0,29,
11,5016,פתח תקווה,7900,73,30,0,687,499,2,497,24,9,0,0,0,0,16,0,0,0,0,0,0,0,0,44,243,0,1,0,2,0,112,1,0,0,1,0,0,44,
11,5018,פתח תקווה,7900,74.2,48,0,581,362,3,359,19,3,0,0,0,0,19,0,0,0,0,0,0,0,0,55,129,0,0,0,0,0,108,0,0,0,0,0,0,26,
11,5020,פתח תקווה,7900,74.4,48,0,581,351,1,350,16,5,1,0,0,0,18,0,0,0,0,0,0,0,0,54,121,1,0,0,0,0,112,0,0,0,0,1,1,20,
11,5021,פתח תקווה,7900,74.5,48,0,578,377,2,375,16,2,1,0,0,0,13,0,0,0,0,0,0,0,0,66,116,0,0,0,2,0,143,0,0,0,0,0,1,15,
11,5031,פתח תקווה,7900,94,37,0,752,399,2,397,17,6,2,0,0,0,17,0,0,0,1,0,0,0,0,33,231,1,0,0,1,0,48,0,0,0,0,0,0,40,
11,5050,פתח תקווה,7900,140,67,0,516,388,1,387,24,15,1,1,0,0,78,0,0,0,0,0,0,0,0,14,81,0,0,0,1,0,151,1,0,0,0,0,0,20,
11,5064,פתח תקווה,7900,194,88,0,541,366,1,365,12,4,0,0,0,0,13,0,0,0,0,0,0,0,0,29,168,1,0,0,1,0,91,0,0,0,0,0,0,46,
11,5087,פתח תקווה,7900,283.3,123,0,630,532,3,529,15,12,0,0,0,0,161,0,0,0,0,0,0,0,0,12,177,0,0,0,0,0,140,0,0,0,0,0,0,12,
11,5095,פתח תקווה,7900,959.1,10,0,649,496,0,496,27,3,0,0,0,0,17,0,0,0,0,0,0,0,0,17,172,1,0,0,0,0,240,0,0,0,0,0,0,19,
11,5096,פתח תקווה,7900,959.2,10,0,649,505,1,504,48,2,1,1,0,0,31,0,0,0,0,0,0,0,0,7,144,0,0,0,1,0,262,0,0,0,0,0,0,7,
11,5111,פתח תקווה,7900,5,127,0,754,490,2,488,17,12,1,0,0,0,34,0,0,0,0,0,0,0,0,44,228,0,0,0,1,0,98,0,0,0,0,0,0,53,
11,5115,פתח תקווה,7900,10,127,0,635,389,5,384,13,2,0,0,0,0,16,0,0,0,0,0,0,0,0,62,155,1,0,0,0,0,102,0,0,0,0,0,0,33,
11,5134,פתח תקווה,7900,111,29,0,631,347,1,346,21,2,2,0,0,0,26,0,0,0,0,0,0,0,0,32,136,0,0,0,3,0,112,0,0,0,0,1,0,11,
11,5140,פתח תקווה,7900,128,26,0,541,381,3,378,15,98,0,0,0,0,23,0,0,0,0,0,0,1,0,42,93,0,0,0,4,0,57,0,1,0,0,0,0,44,
11,5144,פתח תקווה,7900,135,100,0,680,403,3,400,17,6,0,0,0,0,8,0,0,0,0,0,0,0,0,100,156,1,0,0,2,0,83,0,0,0,0,0,0,27,
11,5145,פתח תקווה,7900,136,100,0,508,241,0,241,8,0,1,0,0,0,5,0,0,0,0,0,0,0,0,65,102,0,1,0,1,0,45,0,0,0,0,0,0,13,
11,5146,פתח תקווה,7900,162,36,0,565,373,0,373,16,45,1,0,0,0,34,0,0,0,0,0,0,0,0,69,90,0,0,0,0,0,92,0,0,0,0,0,0,26,
11,5148,פתח תקווה,7900,173,36,0,722,450,3,447,20,44,0,0,0,0,23,0,1,0,0,0,0,0,0,59,131,0,0,0,2,0,131,2,0,0,1,0,1,32,
11,5151,פתח תקווה,7900,202,63,0,540,419,0,419,36,4,2,0,0,0,13,0,0,0,0,0,0,0,0,23,134,0,0,0,0,0,199,0,0,0,0,0,0,8,
11,5158,פתח תקווה,7900,211,55,0,636,480,3,477,32,3,1,0,0,0,19,0,0,0,0,0,0,0,0,16,131,3,0,0,0,1,249,0,0,0,0,0,0,22,
11,5172,פתח תקווה,7900,245,55,0,659,511,2,509,34,2,0,0,0,0,13,0,0,0,0,0,0,0,0,31,171,0,0,0,2,0,248,0,0,0,0,0,0,8,
11,5176,פתח תקווה,7900,249,101,0,718,592,2,590,33,0,1,0,0,0,19,0,0,0,0,0,0,0,0,34,156,0,0,0,0,0,336,0,0,0,0,0,0,11,
11,5193,פתח תקווה,7900,279,131,0,665,490,6,484,22,3,0,0,0,0,12,0,0,0,0,0,0,0,0,96,176,1,0,0,3,0,156,0,0,0,0,0,0,15,
10,4540,צוקי ים,1102,1,2,0,165,119,0,119,24,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,69,0,0,0,0,0,0,2,
2,952,צפרירים,1079,1,1,0,307,207,2,205,32,2,6,0,0,0,5,0,0,0,0,0,0,0,0,4,80,0,0,0,0,0,61,0,0,0,0,0,0,15,
18,9993,קוואעין שבט,972,1,1,0,489,118,1,117,0,0,93,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,
2,1116,קליה,3601,1,1,0,318,222,0,222,12,1,1,0,0,0,14,0,0,0,0,0,0,0,0,17,49,0,0,0,0,0,127,1,0,0,0,0,0,0,
8,3494,קרית אתא,6800,3,6,0,567,240,2,238,6,4,0,0,0,0,0,1,0,0,0,0,0,0,2,46,125,0,0,0,0,0,36,0,0,1,0,0,0,17,
8,3496,קרית אתא,6800,5,50,0,600,295,1,294,7,3,3,0,0,0,4,0,0,0,0,0,0,0,0,83,127,0,0,0,1,0,46,0,0,1,1,0,0,18,
8,3499,קרית אתא,6800,8,37,0,709,433,5,428,6,1,0,0,0,0,24,0,0,0,0,0,0,0,0,72,221,0,0,0,6,0,64,0,0,0,0,1,0,33,
8,3503,קרית אתא,6800,12,11,0,642,292,4,288,5,1,2,0,0,0,1,0,0,0,0,0,0,0,0,69,143,1,0,1,0,0,40,0,0,2,0,0,0,23,
8,3508,קרית אתא,6800,17,2,0,649,409,1,408,15,5,0,0,0,0,22,0,0,0,0,0,0,0,0,21,203,0,0,0,1,0,84,0,0,0,0,0,0,57,
8,3526,קרית אתא,6800,35,26,0,754,486,2,484,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,102,256,0,0,0,1,0,60,0,0,0,0,1,0,43,
8,3529,קרית אתא,6800,38,26,0,578,325,2,323,8,2,0,0,0,0,5,0,0,0,0,0,0,0,0,46,184,0,0,0,1,1,54,0,0,0,0,0,0,22,
8,3543,קרית אתא,6800,52,11,0,548,326,7,319,3,3,0,0,0,0,8,0,0,0,0,0,1,0,0,30,181,1,0,0,2,0,48,0,0,0,0,0,0,42,
8,3553,קרית אתא,6800,63,2,0,603,399,0,399,13,15,0,0,0,0,23,0,0,0,0,0,0,0,0,16,193,0,0,0,2,0,74,0,0,0,0,0,0,63,
8,3556,קרית אתא,6800,66,53,0,662,477,5,472,18,1,1,0,2,0,13,0,0,0,0,0,0,0,0,27,184,0,0,0,0,0,216,0,0,0,0,0,1,9,
8,3559,קרית אתא,6800,69,68,0,586,456,1,455,15,2,0,0,0,0,15,0,0,0,0,0,0,0,0,23,165,1,0,0,0,0,223,0,0,0,0,0,0,11,
17,8982,קרית גת,2630,1,10,0,410,219,4,215,3,2,0,0,0,0,12,0,0,0,0,0,0,0,2,2,123,0,0,0,1,0,37,0,0,0,0,0,0,33,
17,8987,קרית גת,2630,6,7,0,711,501,5,496,8,11,1,0,0,0,20,0,0,1,0,0,0,0,0,47,262,0,0,1,2,0,79,0,0,0,0,1,1,62,
17,8992,קרית גת,2630,12,2,0,650,471,2,469,8,6,0,0,0,0,30,0,0,0,0,0,0,0,0,33,245,0,0,0,4,0,68,0,0,0,0,0,0,75,
17,8993,קרית גת,2630,13,2,0,681,410,2,408,8,7,0,0,0,0,12,0,0,0,0,0,0,0,0,28,201,0,1,0,3,0,46,0,0,1,1,1,1,98,
17,8995,קרית גת,2630,15,15,0,592,381,9,372,10,0,0,0,0,0,16,0,0,1,0,0,0,0,0,38,180,0,0,0,2,0,45,0,0,0,0,0,0,80,
17,9003,קרית גת,2630,23,6,0,485,286,3,283,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,30,141,1,0,0,1,0,43,0,0,0,0,0,0,46,
17,9006,קרית גת,2630,26,24,0,621,361,5,356,8,6,1,0,0,0,16,0,0,0,0,0,0,0,0,38,190,0,1,0,1,0,39,0,0,0,0,0,0,56,
17,9009,קרית גת,2630,29,11,0,426,291,3,288,4,3,0,0,0,0,6,0,0,0,0,1,0,0,0,36,161,1,0,0,1,0,50,0,0,0,0,0,0,25,
17,9022,קרית גת,2630,39,11,0,457,339,0,339,14,23,0,0,0,0,28,0,0,0,0,0,0,0,0,16,145,0,0,0,4,0,59,0,0,0,0,0,0,50,
17,9024,קרית גת,2630,42,5,0,526,323,4,319,6,9,0,1,0,0,8,0,0,0,0,0,0,1,0,54,145,0,0,0,0,0,65,0,0,0,2,0,0,28,
17,9027,קרית גת,2630,49,14,0,520,313,2,311,5,4,0,0,0,0,5,0,0,0,0,0,0,0,0,109,106,0,0,0,2,0,53,1,0,1,0,0,0,25,
17,9030,קרית גת,2630,55,17,0,727,534,0,534,1,242,0,1,0,0,11,0,0,0,0,0,0,0,0,58,74,0,0,0,3,0,32,0,1,0,0,0,0,111,
17,9033,קרית גת,2630,58,14,0,744,488,8,480,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,122,228,0,0,0,0,0,48,0,0,1,0,0,0,60,
17,9039,קרית גת,2630,65,17,0,576,384,3,381,2,72,0,0,0,0,3,0,0,0,0,1,0,1,0,98,77,1,0,2,0,0,18,0,1,0,0,1,0,104,
17,9045,קרית גת,2630,70.2,23,0,692,453,2,451,4,4,1,0,0,0,17,0,0,0,0,0,0,0,0,85,196,0,0,0,3,0,75,0,0,0,0,0,0,66,
17,9048,קרית גת,2630,71,13,0,459,264,2,262,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,95,105,1,0,0,0,0,37,0,0,2,0,0,0,14,
17,9050,קרית גת,2630,73,17,0,654,532,2,530,5,225,0,0,0,0,23,0,0,0,0,0,0,0,0,7,136,0,0,0,1,0,51,0,0,0,0,0,0,82,
8,3583,קרית ים,9600,11,27,0,677,340,1,339,5,6,0,0,0,0,7,1,0,0,0,0,0,0,0,44,200,0,0,0,1,0,39,0,0,0,0,0,1,35,
8,3586,קרית ים,9600,14,4,0,661,315,5,310,11,2,1,0,0,0,4,0,0,0,0,0,0,0,0,78,136,0,0,0,0,0,60,0,0,0,0,0,0,18,
8,3588,קרית ים,9600,16,4,0,618,359,5,354,9,4,1,0,0,0,5,0,0,0,0,1,0,0,0,68,181,0,0,0,3,0,60,0,0,0,0,0,0,22,
8,3601,קרית ים,9600,29,2,0,697,339,0,339,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,74,175,0,0,0,1,0,57,0,0,0,0,0,0,25,
8,3602,קרית ים,9600,30,38,0,544,240,3,237,5,1,0,0,0,0,5,0,0,0,0,1,1,1,0,58,121,1,0,0,3,0,25,0,0,1,0,0,0,14,
8,3609,קרית ים,9600,37,30,0,547,329,5,324,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,116,141,0,0,0,5,0,41,0,0,0,0,0,0,12,
8,3630,קרית ים,9600,64,15,0,463,317,0,317,7,5,0,0,0,0,7,0,0,0,0,0,0,0,0,63,129,0,0,0,1,0,95,0,0,0,0,0,0,10,
13,5812,ראשון לציון,8300,31,10,0,573,289,2,287,13,6,0,0,2,0,16,0,0,0,0,0,0,0,0,53,97,1,0,0,2,0,80,0,0,0,0,0,0,17,
13,5817,ראשון לציון,8300,36,51,0,607,351,0,351,1,2,0,0,0,0,20,0,0,0,0,0,0,0,0,19,206,0,0,0,1,0,74,0,0,0,0,0,0,28,
13,5818,ראשון לציון,8300,37,10,0,441,168,1,167,4,1,0,0,0,0,4,0,0,0,0,0,1,0,0,34,65,0,0,0,0,0,55,0,0,0,0,0,0,3,
13,5819,ראשון לציון,8300,39,51,0,782,532,2,530,21,9,1,1,0,0,13,0,0,0,0,0,0,0,0,81,221,1,0,0,4,0,148,0,0,0,0,0,0,30,
13,5829,ראשון לציון,8300,63.3,100,0,620,399,0,399,6,8,1,0,0,0,10,0,0,0,0,0,0,0,0,65,168,0,0,0,1,0,111,0,0,0,0,0,0,29,
13,5834,ראשון לציון,8300,120,55,0,697,368,2,366,13,4,1,2,0,0,6,0,0,0,1,0,0,0,0,86,133,1,0,0,1,1,109,0,0,0,0,0,0,8,
13,5837,ראשון לציון,8300,123,55,0,465,252,1,251,11,6,1,0,0,0,5,0,0,0,0,0,0,0,0,40,85,0,0,0,0,0,94,0,0,0,0,0,0,9,
13,5839,ראשון לציון,8300,125,36,0,518,300,1,299,10,7,0,0,0,0,9,0,0,0,0,0,0,0,0,61,106,0,0,0,0,0,84,0,0,0,0,0,0,22,
13,5849,ראשון לציון,8300,143,10,0,640,390,4,386,11,22,1,0,0,0,28,0,0,0,0,0,0,0,0,60,114,0,0,0,2,0,100,0,0,0,0,0,0,48,
13,5852,ראשון לציון,8300,147,117,0,523,364,2,362,8,3,0,3,0,0,6,0,0,0,0,0,0,0,0,82,142,0,0,0,0,0,106,0,0,0,0,0,1,11,
13,5853,ראשון לציון,8300,161,16,0,457,307,2,305,8,10,1,1,0,0,11,0,0,0,0,0,0,0,0,54,124,0,0,0,0,0,86,0,0,0,0,0,0,10,
13,5860,ראשון לציון,8300,170,7,0,521,355,2,353,20,2,0,0,0,0,10,0,0,0,0,0,0,0,0,49,145,0,0,0,1,0,108,0,0,0,1,0,0,17,
13,5863,ראשון לציון,8300,179,7,0,439,282,2,280,20,0,0,1,0,0,2,0,0,0,0,0,0,0,1,58,96,0,0,0,2,0,92,0,0,1,0,0,0,7,
13,5869,ראשון לציון,8300,242,63,0,714,431,4,427,13,6,2,0,0,0,10,0,0,0,0,0,0,0,0,93,180,0,0,0,2,0,103,1,0,0,0,0,1,16,
13,5871,ראשון לציון,8300,251,7,0,509,319,1,318,17,3,3,0,0,0,5,0,0,0,0,0,0,0,0,61,119,0,0,1,0,0,100,1,0,0,0,0,0,8,
13,5873,ראשון לציון,8300,300,63,0,490,273,2,271,7,1,0,0,0,0,5,0,0,0,0,0,0,0,0,57,112,0,0,0,0,0,72,0,0,0,0,0,0,17,
13,5879,ראשון לציון,8300,956,7,0,193,116,2,114,19,0,0,0,0,0,3,0,1,0,0,0,2,0,0,27,34,0,0,0,0,0,27,0,0,0,0,0,0,1,
13,5885,ראשון לציון,8300,50.1,38,0,684,502,0,502,17,2,2,0,0,0,18,0,0,0,0,0,0,0,0,19,201,0,0,0,0,0,218,0,0,1,0,0,0,24,
13,5886,ראשון לציון,8300,50.2,38,0,684,517,1,516,27,1,0,2,0,0,19,0,0,0,0,0,0,0,0,25,149,1,0,0,1,0,280,0,0,0,0,0,0,11,
13,5895,ראשון לציון,8300,59,102,0,718,500,1,499,11,3,1,2,0,0,17,0,0,0,0,0,0,0,0,34,249,0,0,0,2,0,150,0,0,0,0,0,0,30,
13,5900,ראשון לציון,8300,65,44,0,590,337,1,336,15,5,0,1,0,0,24,0,0,0,0,0,0,0,0,40,113,1,0,0,1,0,124,0,0,0,0,0,0,12,
13,5907,ראשון לציון,8300,131,28,0,518,345,1,344,35,2,0,0,0,0,2,0,0,0,0,0,0,0,0,40,82,0,0,0,0,0,179,0,0,0,0,0,0,4,
13,5908,ראשון לציון,8300,134,41,0,611,402,1,401,15,11,0,0,0,0,36,0,0,0,0,1,0,0,0,31,160,1,0,0,2,0,116,0,1,0,0,0,0,27,
13,5914,ראשון לציון,8300,204,44,0,552,375,1,374,17,6,1,1,0,0,25,0,0,0,0,0,0,0,0,49,94,0,0,0,2,0,169,0,0,0,0,0,0,10,
13,5915,ראשון לציון,8300,205,45,0,743,539,0,539,43,1,0,0,0,0,15,0,0,0,0,0,0,0,0,57,173,1,0,0,1,0,233,0,0,0,0,0,0,15,
13,5916,ראשון לציון,8300,206,64,0,633,444,2,442,23,4,0,0,0,0,17,0,0,0,0,0,0,0,0,37,161,1,1,0,3,0,181,1,0,0,0,0,0,13,
13,5919,ראשון לציון,8300,217,43,0,482,346,2,344,27,5,1,1,0,0,11,0,0,0,0,0,0,0,0,19,114,0,0,0,2,0,160,0,0,0,0,0,0,4,
13,5922,ראשון לציון,8300,231,126,0,731,510,0,510,20,5,0,1,0,0,24,0,0,0,0,0,0,0,0,18,258,0,0,0,3,0,123,0,0,0,0,0,0,58,
13,5933,ראשון לציון,8300,299.5,39,0,699,490,1,489,19,7,1,0,0,0,24,0,0,0,0,0,0,0,0,28,243,0,0,0,2,0,133,0,0,0,0,0,0,32,
13,5934,ראשון לציון,8300,309,126,0,782,552,1,551,13,12,0,1,0,0,28,0,0,0,0,0,0,0,0,13,314,0,0,0,5,0,85,0,0,0,0,0,0,80,
13,5941,ראשון לציון,8300,335,44,0,628,433,1,432,12,7,0,0,0,0,23,0,0,0,0,0,1,0,0,38,169,1,0,0,4,0,170,0,0,0,0,0,0,7,
13,5950,ראשון לציון,8300,15.8,11,0,645,388,0,388,31,2,0,1,0,0,8,0,0,0,0,0,0,0,0,51,119,1,0,0,3,1,166,0,0,0,0,0,0,5,
13,5951,ראשון לציון,8300,15.9,11,0,639,399,0,399,22,0,1,1,0,0,14,0,0,0,0,0,0,0,0,31,121,1,0,0,4,0,193,0,0,0,0,0,0,11,
13,5955,ראשון לציון,8300,20,6,0,583,372,0,372,21,3,0,0,0,0,7,0,0,0,0,0,0,0,0,28,109,0,0,0,1,0,197,0,0,0,0,0,0,6,
13,5959,ראשון לציון,8300,24,76,0,672,356,0,356,16,2,0,0,0,0,8,0,0,0,0,0,0,0,0,63,144,0,0,0,1,0,111,0,0,0,0,0,0,11,
13,5962,ראשון לציון,8300,38,18,0,707,363,1,362,24,4,1,0,0,0,12,0,0,0,0,0,0,0,0,50,105,0,0,0,1,0,156,0,0,1,0,0,0,8,
13,5967,ראשון לציון,8300,75,18,0,539,339,0,339,19,2,0,0,0,0,12,0,0,0,0,0,0,0,0,42,107,0,0,0,1,0,150,0,0,0,0,0,0,6,
13,5968,ראשון לציון,8300,76,12,0,534,306,6,300,21,1,1,0,0,0,3,0,0,0,0,0,0,0,0,46,85,0,0,0,0,0,139,0,0,0,0,0,0,4,
13,5969,ראשון לציון,8300,77,105,0,565,340,0,340,16,5,0,0,0,0,7,0,0,0,0,0,0,0,0,43,124,0,0,0,0,0,136,0,0,0,0,0,0,9,
13,5972,ראשון לציון,8300,80,76,0,681,367,0,367,21,3,0,2,0,0,13,0,0,0,0,0,0,1,0,63,112,1,0,0,0,0,142,0,0,0,0,0,0,9,
13,5974,ראשון לציון,8300,84,15,0,711,451,3,448,30,3,1,0,0,0,13,0,0,0,0,0,0,0,0,46,130,0,0,0,1,0,219,0,0,1,0,0,0,4,
13,5978,ראשון לציון,8300,88,5,0,482,312,1,311,20,0,1,0,0,0,14,0,0,0,0,0,0,0,0,26,89,0,0,0,0,0,152,0,0,0,0,0,1,8,
13,5979,ראשון לציון,8300,89,5,0,593,373,0,373,14,0,0,1,0,0,12,0,0,0,0,0,0,0,0,41,106,0,0,0,0,0,189,0,0,0,0,0,0,10,
13,5981,ראשון לציון,8300,93,76,0,605,340,3,337,18,2,1,2,0,0,16,0,0,0,0,0,0,0,0,53,73,0,0,0,1,0,154,0,2,0,0,0,0,15,
13,5982,ראשון לציון,8300,99,15,0,575,375,3,372,11,2,0,1,0,0,11,0,0,0,0,0,0,0,0,52,114,0,0,0,0,0,177,1,0,0,0,0,0,3,
13,5986,ראשון לציון,8300,104,23,0,627,444,0,444,25,5,1,0,0,0,12,0,0,0,0,0,0,1,0,49,135,0,0,0,1,0,204,0,0,0,0,0,0,11,
13,5990,ראשון לציון,8300,112,105,0,713,429,1,428,24,1,0,1,0,0,8,0,0,0,0,0,1,0,0,63,143,0,0,0,0,0,179,0,0,0,0,0,0,8,
13,5991,ראשון לציון,8300,113,105,0,523,341,2,339,22,0,1,1,0,0,14,0,0,0,0,0,0,0,0,32,92,1,0,0,0,0,161,0,1,0,0,0,0,14,
13,5996,ראשון לציון,8300,118,12,0,581,330,1,329,12,2,0,0,0,0,10,0,0,0,0,1,0,0,0,65,100,2,0,0,1,0,124,1,0,0,0,0,0,11,
13,5998,ראשון לציון,8300,203,23,0,692,297,1,296,18,1,0,0,0,0,6,0,0,0,0,0,0,0,0,46,97,0,0,0,0,0,123,0,0,0,0,0,0,5,
13,6002,ראשון לציון,8300,226,50,0,597,455,0,455,37,2,4,1,0,0,10,0,0,0,0,0,0,0,0,24,110,1,0,0,1,0,263,0,0,0,0,0,0,2,
13,6003,ראשון לציון,8300,227,6,0,569,364,0,364,21,2,0,0,0,0,9,0,0,0,0,0,0,0,0,55,118,0,0,0,0,0,153,0,0,0,0,0,0,6,
13,6005,ראשון לציון,8300,247.1,42,0,630,446,0,446,25,1,1,0,0,0,15,0,0,0,0,0,0,0,0,23,141,0,0,0,2,0,227,0,0,0,0,0,0,11,
13,6006,ראשון לציון,8300,247.2,42,0,630,482,1,481,30,4,1,1,0,0,13,0,0,0,0,0,0,0,0,20,142,0,0,0,1,0,245,0,0,1,0,0,1,22,
13,6007,ראשון לציון,8300,247.3,42,0,630,473,0,473,50,1,0,0,0,0,12,0,0,0,0,0,0,0,0,19,133,0,0,0,0,0,244,1,0,0,0,0,0,13,
13,6015,ראשון לציון,8300,502,26,0,739,559,1,558,20,2,0,0,0,0,21,0,0,0,0,0,0,0,0,20,267,0,0,0,2,0,175,0,0,0,0,0,0,51,
13,6017,ראשון לציון,8300,505,26,0,610,470,0,470,18,1,0,0,0,0,14,0,0,0,0,0,0,0,0,13,212,1,0,0,0,0,195,0,0,0,0,0,0,16,
13,6039,ראשון לציון,8300,151,124,0,670,453,3,450,22,4,0,1,0,0,5,0,0,0,0,0,0,0,0,29,184,0,0,0,3,0,175,1,0,1,0,0,0,25,
13,6045,ראשון לציון,8300,158,30,0,521,411,1,410,22,1,0,0,0,0,12,0,0,0,0,0,0,0,0,25,144,0,0,0,1,0,196,1,0,0,0,0,0,8,
13,6050,ראשון לציון,8300,173,21,0,564,403,1,402,24,1,0,0,0,0,13,0,0,0,0,0,0,0,0,35,144,0,0,0,0,0,149,0,0,0,0,0,0,36,
13,6052,ראשון לציון,8300,176,118,0,636,472,2,470,46,0,1,1,0,0,12,0,0,0,0,0,0,1,0,9,145,0,0,0,0,0,249,0,1,0,0,0,0,5,
13,6054,ראשון לציון,8300,182.1,91,0,618,462,1,461,16,1,0,0,0,0,15,0,0,0,0,0,0,0,0,10,206,1,0,0,3,0,182,0,0,0,0,0,0,27,
13,6064,ראשון לציון,8300,187,27,0,518,391,0,391,18,1,0,0,0,0,17,0,0,0,0,0,0,0,0,16,161,0,0,0,0,0,148,0,0,1,0,0,0,29,
13,6066,ראשון לציון,8300,189,119,0,573,400,2,398,21,1,0,0,0,0,13,0,0,0,0,0,0,0,0,21,191,0,0,0,2,0,118,0,0,0,0,0,0,31,
13,6075,ראשון לציון,8300,198,32,0,517,391,1,390,26,2,1,1,0,0,17,0,0,0,0,0,0,0,0,12,110,0,0,0,1,0,212,0,0,0,0,0,0,8,
13,6077,ראשון לציון,8300,221,123,0,704,506,0,506,42,3,0,1,0,0,5,0,0,0,0,0,0,0,0,17,187,0,0,0,4,0,237,0,0,0,0,0,0,10,
13,6079,ראשון לציון,8300,230,40,0,584,368,1,367,7,2,0,1,0,0,5,0,0,0,0,0,0,0,0,21,225,0,0,0,0,0,55,0,0,0,0,0,1,50,
13,6080,ראשון לציון,8300,236,108,0,540,405,1,404,11,4,1,0,0,0,9,0,0,0,0,0,0,0,0,17,192,1,0,0,0,0,137,0,0,0,0,0,0,32,
13,6083,ראשון לציון,8300,241.2,53,0,593,400,0,400,11,3,0,1,0,0,5,0,0,0,0,0,0,0,0,28,216,0,0,0,2,0,105,0,0,1,0,0,0,28,
13,6088,ראשון לציון,8300,243,125,0,575,391,1,390,14,2,0,0,0,0,14,0,0,0,0,0,0,0,0,48,174,0,0,0,0,0,116,0,0,1,0,0,0,21,
13,6090,ראשון לציון,8300,248,110,0,600,447,3,444,12,1,0,0,0,0,21,0,0,0,0,0,0,0,0,17,197,0,0,0,0,0,178,0,1,0,0,0,0,17,
13,6093,ראשון לציון,8300,254,32,0,445,331,0,331,15,2,0,0,0,0,8,0,0,0,0,0,0,0,0,13,107,0,0,0,0,0,178,0,0,0,0,0,0,8,
13,6097,ראשון לציון,8300,260,80,0,586,437,1,436,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0,29,165,1,0,0,1,1,178,0,0,0,0,0,0,19,
13,6106,ראשון לציון,8300,269,111,0,610,441,4,437,23,4,0,0,0,0,19,0,0,0,0,0,0,0,0,23,199,1,0,0,3,0,149,0,0,0,0,0,0,16,
