סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
3,ראש פינה,26,2404,1730,3,1727,198,17,13,0,2,0,4,98,0,1,0,0,0,0,0,33,63,430,182,0,0,0,663,1,1,1,0,0,0,0,1,19
3,ריחאניה,540,913,534,10,524,81,1,56,0,0,0,0,7,0,0,0,0,1,0,1,1,44,9,23,0,0,0,294,0,0,0,0,0,0,0,0,6
3,רמות נפתלי,372,439,317,3,314,46,1,0,0,0,0,1,10,0,2,0,0,0,0,0,3,9,78,17,0,0,0,136,0,2,0,0,0,0,0,0,9
3,שאר ישוב,324,423,298,0,298,30,1,0,0,0,0,3,6,0,1,0,0,0,0,0,5,10,68,21,0,0,0,151,0,0,0,0,0,0,0,0,2
3,שדה אליעזר,861,633,465,0,465,41,5,0,0,0,0,5,23,0,2,0,0,0,0,0,11,22,125,20,0,0,0,204,0,1,0,0,0,0,0,1,5
3,שדה נחמיה,329,745,576,1,575,95,0,0,0,0,0,3,13,0,1,0,0,0,0,0,0,24,101,58,0,0,0,275,0,0,0,0,0,0,0,1,4
3,שמיר,366,678,498,0,498,57,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,9,25,131,0,0,0,269,0,0,0,0,0,0,0,0,0
3,שניר,1132,426,306,0,306,46,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,11,22,45,0,0,0,175,0,0,0,0,1,0,0,0,1
3,שעל,4009,210,161,0,161,13,0,0,0,0,0,11,6,0,2,0,0,0,0,0,2,12,42,8,0,0,0,58,0,0,1,0,0,0,0,0,6
3,שפר,846,319,228,0,228,0,16,1,0,0,0,2,13,0,0,0,0,0,0,0,7,4,123,5,0,0,0,37,0,0,0,0,0,0,0,0,20
4,אבני איתן,4011,399,306,0,306,7,6,1,0,0,0,3,165,0,0,0,0,0,0,0,41,4,48,2,0,0,0,22,0,0,2,0,0,0,0,0,5
4,אילניה,49,460,310,0,310,20,1,1,0,0,0,10,18,0,0,0,0,0,0,0,3,14,102,14,0,0,0,121,0,1,0,0,0,0,0,2,3
4,אלומות,330,303,208,0,208,48,1,0,0,0,0,0,6,0,0,0,0,0,0,0,1,5,23,29,0,0,0,94,0,0,0,0,0,0,0,0,1
4,אלי-עד,4002,298,214,0,214,20,1,0,1,0,0,9,13,0,0,0,0,0,0,0,4,13,29,21,0,0,0,100,0,0,0,1,0,0,0,0,2
4,אלמגור,1125,289,234,0,234,16,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,5,8,36,0,0,0,161,0,0,0,0,0,0,0,0,0
4,אמנון,1253,268,197,0,197,22,3,0,0,0,0,1,16,0,1,0,0,0,0,0,3,15,74,10,0,0,0,44,0,0,0,0,0,0,0,2,6
4,אניעם,4012,438,269,1,268,16,1,0,0,0,0,1,6,0,2,0,0,0,0,0,7,6,73,18,0,0,0,136,0,0,0,0,0,0,0,0,2
4,אפיק,4301,249,169,0,169,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,12,12,20,0,0,0,85,0,0,3,0,0,0,0,0,0
4,אפיקים,176,1082,715,3,712,180,1,2,0,0,0,3,11,0,2,0,0,0,0,0,2,19,33,76,0,0,0,377,0,1,0,0,0,0,0,3,2
4,ארבל,701,443,340,0,340,39,2,0,0,0,0,7,11,0,0,0,0,0,0,0,9,11,122,15,0,0,0,116,0,1,0,0,0,1,0,1,5
4,אשדות יעקב  (איחוד),199,647,476,0,476,97,0,0,0,0,0,0,19,0,1,0,0,0,0,0,1,16,53,32,0,0,0,256,0,0,0,0,0,0,0,1,0
4,אשדות יעקב  (מאוחד),188,516,345,1,344,84,0,0,0,1,0,2,9,0,0,0,0,0,0,0,7,17,49,26,0,0,0,146,0,0,0,0,0,0,0,0,3
4,בית זרע,143,609,375,0,375,46,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,9,13,116,0,0,0,180,0,0,0,1,0,0,0,0,1
4,בית קשת,365,480,353,0,353,57,0,1,0,2,0,0,4,0,2,0,0,0,0,0,1,5,19,125,0,0,0,137,0,0,0,0,0,0,0,0,0
4,בני יהודה,4015,886,590,2,588,51,0,1,0,1,0,1,34,0,1,0,0,0,0,0,12,46,142,27,0,0,0,261,1,0,3,0,0,1,0,1,5
4,גבעת אבני,1293,1668,1158,5,1153,74,9,1,0,0,0,0,71,0,0,0,0,0,0,0,12,44,434,25,0,0,0,435,0,1,1,0,0,0,0,3,43
4,גבעת יואב,4021,465,336,0,336,24,0,0,0,0,0,11,25,0,1,0,0,0,0,0,2,20,59,16,0,0,0,173,0,0,3,0,0,0,0,1,1
4,גינוסר,262,545,377,2,375,53,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,9,61,34,0,0,0,209,0,1,0,0,0,0,0,0,0
4,גשור,4022,222,153,0,153,10,0,0,2,0,0,1,6,0,1,0,0,0,0,0,0,13,18,13,0,0,0,85,0,0,1,0,0,0,0,1,2
4,גשר,305,416,250,2,248,73,0,4,0,0,0,1,0,0,1,0,0,0,0,0,1,6,22,25,0,0,0,115,0,0,0,0,0,0,0,0,0
4,דגניה א',62,514,335,0,335,78,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,4,20,48,0,0,0,178,0,0,0,0,0,0,0,0,1
4,דגניה ב',79,556,404,2,402,73,2,0,1,0,0,1,8,0,0,0,0,0,0,0,1,5,31,59,0,0,0,220,0,0,0,0,0,0,0,1,0
4,האון,702,152,92,1,91,27,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,12,3,0,0,0,32,0,0,0,0,0,0,0,2,4
4,הזורעים,307,514,419,0,419,8,9,0,0,0,0,4,227,0,0,0,0,0,0,0,34,2,104,3,0,0,0,15,0,0,0,0,0,0,0,0,13
4,חד-נס,4026,636,361,0,361,27,1,1,0,0,0,1,26,0,0,0,0,0,0,0,6,16,98,6,0,0,0,166,0,0,8,0,0,0,0,1,4
4,חוקוק,374,457,307,0,307,89,0,3,0,0,0,1,8,0,0,0,0,1,0,0,4,9,15,61,0,0,0,115,0,0,1,0,0,0,0,0,0
4,חספין,4005,817,624,0,624,4,15,0,0,0,0,0,423,0,2,0,0,0,0,0,71,0,83,0,0,0,0,6,0,0,4,0,0,0,0,0,16
4,טבריה,6700,34823,20853,116,20737,589,1496,22,3,2,0,7,717,2,9,1,0,0,22,1,568,1395,9477,75,0,1,0,2145,1,1,6,2,8,2,6,469,3710
4,טפחות,1214,245,199,0,199,1,2,0,0,0,0,0,81,0,0,0,0,0,0,0,12,1,84,0,0,0,0,1,0,1,0,0,0,0,0,0,16
4,יבנאל,46,2496,1787,5,1782,45,66,3,0,0,0,3,58,1,3,0,0,0,0,0,76,29,410,28,0,0,0,308,0,2,0,0,0,1,0,8,741
4,יונתן,4007,367,293,3,290,6,4,0,0,0,0,4,182,0,0,0,0,0,0,0,11,0,56,2,0,0,0,22,0,0,3,0,0,0,0,0,0
4,כלנית,1229,186,154,0,154,2,4,0,0,0,0,1,17,0,0,0,0,0,0,0,5,1,105,0,0,0,0,1,0,0,0,0,0,0,0,1,17
4,כנף,4028,321,234,1,233,20,0,0,0,1,0,10,14,0,0,0,0,0,0,0,1,15,20,16,0,0,0,136,0,0,0,0,0,0,0,0,0
4,כנרת (מושבה),63,522,363,2,361,33,3,2,1,0,0,0,12,0,0,0,0,0,0,0,0,7,110,21,0,0,0,170,0,0,0,0,0,0,0,2,0
4,כנרת (קבוצה),57,632,439,0,439,83,0,0,0,0,0,1,4,0,1,0,0,0,0,0,5,17,45,32,0,0,0,248,0,0,1,0,0,0,0,2,0
4,כפר זיתים,786,481,356,3,353,9,7,0,0,0,0,2,31,0,0,0,0,0,0,0,14,6,216,0,1,0,0,33,0,0,0,0,0,0,0,2,32
4,כפר חיטים,255,502,340,0,340,29,1,0,0,0,0,0,13,0,0,0,0,0,0,0,4,16,111,6,0,0,0,148,0,0,0,0,1,0,0,3,8
4,כפר חרוב,4004,385,240,0,240,37,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,20,22,0,0,0,154,0,0,1,0,0,0,0,1,0
4,כפר קיש,388,439,316,1,315,28,0,0,0,0,0,4,17,0,0,0,0,0,0,0,6,15,49,23,1,0,0,167,0,0,2,0,0,0,0,0,3
4,כפר תבור,47,3343,2435,3,2432,208,6,10,1,0,0,3,136,0,1,0,0,0,0,0,17,130,549,127,0,0,0,1212,0,2,3,0,0,0,0,4,23
4,לביא,585,504,388,1,387,19,1,0,0,0,0,2,217,0,0,0,0,1,0,0,20,0,65,2,0,0,0,49,0,0,0,0,0,0,0,0,11
4,לבנים,1230,324,226,0,226,19,4,1,0,0,0,14,8,0,0,0,0,0,0,0,7,9,74,12,0,0,0,75,0,0,0,0,0,0,0,0,3
4,מבוא חמה,4204,400,274,0,274,31,0,0,0,0,0,4,10,0,0,0,0,0,0,0,2,13,11,55,0,0,0,143,0,0,4,0,0,0,1,0,0
4,מגאר,481,1456,735,12,723,15,0,222,0,1,0,0,16,0,1,1,0,0,0,2,1,115,30,17,0,1,0,217,0,0,0,0,2,0,0,0,82
4,מגדל,65,1390,914,4,910,36,28,5,0,0,0,1,43,1,1,0,0,0,0,0,43,22,465,7,48,0,0,58,0,0,1,0,0,0,0,8,143
4,מיצר,4019,123,94,0,94,9,1,0,0,0,0,3,5,0,0,0,0,0,0,0,3,7,8,13,0,0,0,45,0,0,0,0,0,0,0,0,0
4,מנחמיה,48,932,593,2,591,39,16,2,0,0,0,4,24,1,0,0,0,0,0,0,21,22,269,8,0,1,0,162,1,0,1,0,0,0,0,3,17
4,מסד,1258,384,268,0,268,74,0,0,0,0,0,2,6,0,1,0,0,0,0,0,5,6,29,16,0,0,0,128,0,0,0,0,0,0,0,1,0
4,מסדה,263,272,176,1,175,28,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,19,11,0,0,0,105,0,1,1,0,0,0,0,0,2
4,מעלה גמלא,4008,387,296,0,296,34,0,0,0,0,0,1,10,0,0,1,0,0,0,0,2,9,30,30,0,0,0,175,0,1,0,1,0,0,0,2,0
4,מצפה,58,136,94,0,94,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,20,5,0,0,0,53,0,0,0,0,0,0,0,0,0
4,מצפה נטופה,1190,637,479,1,478,29,6,0,0,0,0,1,313,0,0,0,0,0,0,0,18,6,63,5,0,0,0,33,0,0,0,0,0,0,0,2,2
4,נאות גולן,4551,416,300,1,299,23,0,0,2,0,0,6,16,0,0,0,0,0,0,0,4,27,53,14,0,0,0,149,0,0,4,0,0,0,0,0,1
4,נוב,4304,498,399,3,396,4,0,3,0,0,0,2,254,0,0,0,0,0,0,0,31,0,78,0,0,0,0,23,0,0,0,0,0,0,0,0,1
4,נטור,4014,242,182,2,180,13,0,0,0,0,0,2,52,0,0,0,0,0,0,0,28,6,20,9,0,0,0,45,0,0,2,0,0,0,0,0,3
4,עין גב,273,481,318,1,317,82,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,8,33,34,0,0,0,150,0,0,3,1,0,0,0,0,0
4,פוריה - כפר עבודה,1104,266,174,0,174,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,2,1,110,0,0,0,0,30,0,0,0,0,0,0,0,4,10
4,פוריה - נווה עובד,1105,995,685,1,684,31,7,1,0,1,0,1,41,0,1,0,0,0,0,0,24,22,421,7,0,0,0,82,0,0,0,0,1,1,0,6,37
4,פוריה עילית,1313,855,558,5,553,39,5,6,0,0,0,0,25,0,2,0,0,0,0,0,10,45,253,13,0,0,0,132,0,0,0,0,0,0,0,10,13
4,רמות,4702,438,339,2,337,37,2,1,0,0,0,3,10,0,0,0,0,0,0,0,1,13,43,27,0,0,0,198,0,0,0,0,0,0,0,1,1
4,רמת מגשימים,4701,440,344,0,344,6,6,0,0,0,0,0,221,0,0,0,0,0,0,0,36,2,46,0,0,0,0,21,0,0,1,0,0,0,0,0,5
4,שדה אילן,721,379,296,1,295,5,5,0,0,0,0,3,148,0,0,0,0,0,0,0,8,0,80,1,0,0,0,38,0,0,0,0,0,0,0,0,7
4,שדמות דבורה,306,491,399,0,399,43,0,0,0,0,0,5,7,0,0,0,0,0,0,0,3,12,39,24,0,0,0,260,0,0,2,0,1,0,0,2,1
4,שער הגולן,264,493,363,0,363,48,0,2,0,0,0,2,5,0,0,0,0,0,0,0,3,4,13,91,0,0,0,195,0,0,0,0,0,0,0,0,0
4,שרונה,292,446,346,0,346,33,0,1,0,0,0,5,7,0,0,0,0,0,0,0,5,13,31,36,0,0,0,215,0,0,0,0,0,0,0,0,0
4,תל קציר,719,309,227,2,225,43,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,14,28,15,0,0,0,119,0,0,1,0,0,0,0,0,2
5,אביטל,2052,388,308,2,306,8,9,0,0,0,0,4,26,1,0,0,0,0,0,0,13,6,186,0,0,0,0,29,0,0,0,0,0,0,0,0,24
5,אדירים,113,230,191,0,191,2,8,0,0,0,0,1,13,0,1,0,0,0,0,0,9,2,84,0,0,0,0,9,0,0,0,0,0,0,0,0,62
5,אומן,1108,355,221,0,221,7,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,40,114,0,0,0,0,32,0,0,0,0,0,0,0,0,11
5,אחוזת ברק,1330,1194,890,5,885,65,1,0,1,1,0,0,40,0,3,0,0,0,0,0,11,58,286,26,0,0,0,375,0,0,1,0,0,0,0,0,17
5,אכסאל,478,722,465,5,460,1,0,437,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,1,0,0,12,0,0,2,0,0,0,0,0,0
5,אלון הגליל,1182,828,641,0,641,63,0,1,0,0,0,7,11,0,0,0,0,0,0,0,1,13,22,157,0,0,0,366,0,0,0,0,0,0,0,0,0
5,אלוני אבא,429,678,526,1,525,46,0,2,0,0,0,2,10,0,2,0,1,0,0,0,3,17,37,84,0,0,0,320,0,0,0,0,0,0,0,0,1
5,אלונים,285,508,397,1,396,76,0,1,1,1,0,0,4,0,0,0,0,0,0,0,1,11,24,39,0,0,0,235,0,0,0,0,0,1,0,0,2
5,ארגמן,3598,128,85,0,85,4,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,40,2,0,0,0,29,0,0,0,0,0,0,0,0,4
5,בועיינה-נוג'ידאת,482,698,395,3,392,3,0,380,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,1,0,1,0,0
5,בית אלפא,95,592,425,3,422,54,4,2,0,0,0,1,7,0,1,0,0,1,0,0,1,8,12,102,0,0,0,222,0,0,0,0,0,0,0,2,5
5,בית השיטה,242,1038,766,1,765,165,1,1,0,1,0,0,23,0,0,0,0,0,0,0,11,17,42,69,0,0,0,435,0,0,0,0,0,0,0,0,0
5,בית זיד,353,114,74,5,69,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,40,0,0,0,0,1,0,0,1,1
5,בית יוסף,265,366,245,3,242,13,2,0,0,0,0,12,7,0,1,0,0,0,0,0,11,1,153,0,0,0,0,14,0,0,1,0,0,0,0,0,27
5,בית לחם הגלילית,430,630,464,2,462,53,2,2,0,1,0,13,14,0,0,0,0,0,0,0,1,19,46,60,0,0,0,247,0,0,0,0,0,0,0,0,4
5,בית שאן,9200,10935,7656,41,7615,328,82,12,1,1,0,3,358,1,4,0,0,2,0,0,314,128,4180,17,0,1,0,457,0,2,0,0,1,1,1,0,1721
5,בלפוריה,94,393,322,0,322,32,3,0,0,0,0,9,19,0,1,0,0,0,0,0,3,26,51,18,0,0,0,156,0,0,0,0,0,0,0,0,4
5,בקעות,3612,139,108,0,108,6,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,3,38,0,1,0,0,44,0,0,0,0,0,0,0,1,3
5,ברק,141,306,227,1,226,25,1,0,0,0,0,3,11,0,1,0,0,0,0,0,0,5,92,0,0,0,0,83,0,0,0,0,0,0,0,0,5
5,גבע,86,522,380,0,380,128,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,4,11,47,0,0,0,185,0,0,0,0,0,0,0,0,0
5,גבעת אלה,1288,1628,1204,0,1204,101,5,3,0,0,0,1,20,0,2,0,0,0,0,0,3,37,97,204,0,0,0,728,0,0,0,0,0,0,0,0,3
5,גבעת עוז,703,406,272,1,271,40,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,10,20,53,0,0,0,136,1,0,0,0,0,0,0,0,0
5,גבת,133,681,560,1,559,116,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,8,18,96,0,0,0,316,0,0,0,0,0,0,0,0,0
5,גדיש,145,275,188,0,188,5,2,0,0,0,0,0,10,0,0,0,0,0,0,0,8,1,144,0,0,0,0,6,0,0,0,0,0,0,0,0,12
5,גדעונה,442,291,201,2,199,21,5,0,0,0,0,0,7,0,0,0,0,0,0,0,8,10,93,3,0,0,0,36,0,0,0,0,0,0,0,0,16
5,גזית,457,631,456,1,455,53,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,11,13,166,0,0,0,208,0,0,0,0,0,0,0,0,0
5,גיניגר,92,536,384,2,382,64,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,12,31,81,0,0,0,187,0,0,1,0,0,0,0,0,0
5,גיתית,3613,242,194,0,194,8,10,0,0,0,0,2,87,0,1,0,0,0,0,0,15,3,42,1,0,0,0,25,0,0,0,0,0,0,0,0,0
5,גלעד (אבן יצחק),369,370,274,0,274,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,41,0,0,0,165,0,0,0,0,0,0,0,0,0
5,גן נר,1274,2106,1502,7,1495,98,5,3,0,0,0,8,78,0,2,0,0,0,8,0,6,63,533,60,0,0,0,606,0,0,0,0,0,0,0,1,24
5,דבורה,146,230,165,0,165,24,0,1,0,0,0,0,6,0,1,0,0,0,0,0,2,6,35,3,0,0,0,83,0,0,1,0,0,0,0,0,3
5,דבוריה,489,665,450,1,449,1,1,422,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,12,0,1,0,4,0,0,1,0,0,0,0,0,0
5,דברת,407,313,217,1,216,28,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,9,14,11,0,0,0,144,0,0,0,0,0,0,0,0,3
5,דליה,300,651,475,0,475,46,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,3,11,167,1,0,0,237,1,0,0,0,0,0,0,0,1
5,הושעיה,1186,1351,1062,0,1062,45,2,0,1,0,0,1,574,1,0,0,0,0,0,0,15,6,192,9,2,0,0,194,0,0,0,0,0,0,0,0,20
5,הזורע,250,899,631,1,630,68,1,4,0,1,0,1,13,0,2,0,0,0,0,0,4,8,21,208,0,0,0,292,0,0,0,0,0,0,0,0,7
5,היוגב,684,562,431,3,428,52,0,2,1,0,0,6,12,0,1,0,0,0,0,0,1,12,20,28,0,0,0,287,0,1,0,0,0,0,0,0,5
5,הסוללים,677,707,528,3,525,58,1,3,1,1,0,1,15,0,0,0,0,0,0,0,4,14,49,66,0,0,0,305,0,0,0,0,0,0,0,0,7
5,זרזיר,975,1556,678,7,671,14,3,296,0,1,0,0,1,0,0,1,0,0,1,2,1,3,54,38,1,1,0,244,0,1,1,1,1,2,1,1,2
5,חבר,1110,345,250,0,250,15,2,0,0,0,0,1,7,0,0,0,0,0,0,0,6,20,131,4,0,0,0,51,0,0,0,0,0,0,0,0,13
5,חמדיה,343,300,220,0,220,51,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,2,33,8,0,0,0,116,0,0,0,0,0,0,0,0,1
5,חמרה,3609,136,88,1,87,10,1,0,0,0,0,2,2,0,0,0,0,0,0,0,4,3,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0
5,חנתון,1257,529,401,1,400,52,1,3,1,0,0,0,14,0,1,0,0,0,0,0,2,13,73,53,0,0,0,186,0,0,0,0,0,0,0,0,1
5,חפצי-בה,90,566,432,1,431,79,0,1,0,0,0,0,12,0,0,0,0,0,0,0,1,10,68,48,0,0,0,209,0,0,1,0,0,0,0,0,2
5,טורעאן,498,776,505,4,501,0,0,494,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
5,טמרה (יזרעאל),547,532,295,3,292,2,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,7,0,1,0,0,0,0,0,0,0
5,יזרעאל,452,566,343,1,342,63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11,10,56,0,0,0,200,0,0,0,0,0,0,0,0,0
5,יפיע,499,736,466,17,449,3,0,418,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,4,0,0,0,14,0,0,0,0,1,0,0,1,3
5,יפית,3566,159,105,1,104,4,0,0,0,0,0,4,14,0,1,0,0,0,0,0,5,1,50,1,0,0,0,17,1,0,0,0,0,0,0,0,6
5,יפעת,134,826,636,11,625,117,0,3,0,0,0,0,8,0,0,0,0,0,0,0,5,21,60,90,0,0,0,318,0,0,0,0,0,0,0,0,3
5,יקנעם (מושבה),241,1018,772,1,771,73,1,2,0,0,0,7,25,0,0,1,0,0,0,0,3,25,55,125,0,1,0,446,0,0,0,0,0,0,0,2,5
5,יקנעם עילית,240,14925,10434,62,10372,582,107,6,8,4,0,3,451,1,15,0,3,4,9,1,128,1487,3646,274,1,1,0,3192,3,8,1,0,4,3,6,7,417
5,ירדנה,2026,285,206,0,206,7,2,0,0,0,0,25,13,0,0,0,0,0,0,0,3,3,112,0,0,0,0,32,0,0,0,0,0,0,0,0,9
5,כפר ברוך,132,362,291,0,291,34,1,0,0,0,0,1,3,0,0,0,0,1,0,0,3,10,72,10,0,0,0,155,0,0,0,0,0,0,0,0,1
5,כפר גדעון,106,182,140,0,140,5,61,0,0,0,0,2,8,0,0,0,0,0,0,0,3,2,29,0,0,0,0,9,0,0,0,0,0,0,0,0,21
5,כפר החורש,192,479,359,2,357,53,0,0,1,0,0,2,7,0,0,0,0,0,0,0,5,25,28,55,0,0,0,180,0,0,0,0,0,0,0,0,1
5,כפר יהושע,140,828,654,0,654,63,0,2,0,2,0,10,10,0,1,0,0,0,0,1,1,21,38,100,0,0,0,403,0,0,0,0,1,0,0,0,1
5,כפר יחזקאל,85,729,585,0,585,71,0,3,0,0,0,5,15,0,1,0,0,0,0,0,4,28,57,42,0,0,0,357,0,0,0,0,0,0,0,0,2
5,כפר כנא,509,762,474,12,462,58,0,371,0,0,0,0,1,0,0,0,0,0,0,18,0,0,4,2,0,1,0,3,0,0,0,0,0,1,0,0,3
5,כפר רופין,295,383,252,0,252,42,0,0,0,1,0,1,7,0,0,0,0,0,0,0,4,9,14,34,0,0,0,139,0,1,0,0,0,0,0,0,0
5,מגדל העמק,874,18873,11990,104,11886,400,330,6,2,1,1,2,347,1,10,1,2,1,0,2,239,2353,4642,76,4,0,0,1612,1,14,2,3,4,4,1,7,1818
5,מגידו,586,629,466,1,465,53,0,1,0,0,0,1,5,0,0,0,0,0,0,0,2,11,43,79,0,0,0,268,0,0,0,0,0,0,0,0,2
5,מגן שאול,1155,384,308,0,308,13,1,0,1,0,0,2,16,0,1,0,0,0,0,0,8,11,164,6,0,0,0,75,1,0,0,0,0,0,0,0,9
5,מדרך עוז,2029,555,402,0,402,16,12,0,0,0,0,24,19,0,0,0,0,0,0,0,0,11,202,2,0,0,0,96,0,0,0,0,0,0,0,1,19
5,מולדת,269,792,576,3,573,69,2,0,0,0,0,6,14,0,0,0,0,0,0,0,0,17,44,60,0,0,0,357,0,0,0,0,1,0,0,0,3
5,מחולה,3599,334,262,0,262,3,3,0,0,0,0,0,177,0,1,0,0,0,0,0,20,0,48,0,0,0,0,7,0,0,0,0,0,0,0,0,3
5,מחנה יהודית,1413,131,91,1,90,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,2,22,2,0,0,0,46,0,0,0,0,0,0,0,0,3
5,מיטב,2054,375,284,1,283,12,2,0,0,0,0,31,16,0,0,0,0,0,0,0,11,4,171,1,0,0,0,27,0,0,0,0,0,0,0,0,8
5,מירב,1282,379,285,0,285,3,1,0,0,0,0,0,213,0,0,0,0,0,0,0,6,0,37,3,0,0,0,16,0,0,0,0,1,0,1,0,4
5,מכורה,3614,135,96,0,96,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,15,32,0,0,0,0,34,0,0,0,0,0,0,0,0,1
5,מלאה,164,278,216,1,215,12,1,0,0,0,0,5,13,0,0,0,0,0,0,0,6,4,129,1,0,0,0,21,0,0,0,0,0,0,0,0,23
5,מסילות,298,436,287,1,286,58,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,12,9,58,0,0,0,145,0,0,0,0,0,0,0,0,0
5,מעלה אפרים,3608,1125,581,6,575,20,28,0,0,0,0,0,109,0,3,0,0,0,0,0,36,40,241,9,0,0,0,74,0,0,0,0,0,0,0,0,15
5,מעלה גלבוע,1127,355,290,0,290,49,0,1,0,0,0,0,131,0,0,0,0,0,0,0,2,1,34,3,0,0,0,67,0,0,0,0,0,0,0,0,2
5,מרחביה (קיבוץ),66,441,303,1,302,22,0,1,0,0,0,0,9,1,0,0,0,0,0,0,5,17,55,57,0,0,0,132,0,0,0,0,0,0,0,0,3
5,משואה,3605,150,95,0,95,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,10,34,0,0,0,0,26,0,0,0,0,0,0,0,0,0
5,משכיות,3785,164,128,0,128,6,2,0,0,0,0,1,67,0,1,0,0,0,0,0,31,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,9
5,משמר העמק,130,951,719,0,719,132,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,16,268,0,0,0,291,1,0,0,0,0,0,0,1,0
5,נהלל,80,742,560,2,558,55,1,1,0,0,0,2,8,0,1,0,0,0,0,0,0,24,46,62,0,0,0,356,1,0,0,0,0,0,0,0,1
5,נווה אור,590,340,234,1,233,51,1,0,0,0,0,2,4,0,0,0,0,0,0,0,2,11,21,26,0,0,0,114,0,0,0,0,0,0,0,0,1
5,נווה איתן,296,186,117,0,117,31,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,9,14,0,0,0,53,0,0,0,0,0,0,0,0,2
5,נוף הגליל,1061,31882,17600,235,17365,394,417,2773,14,8,0,4,343,5,22,15,9,7,3,9,291,4300,5722,210,13,7,0,2206,13,11,7,7,21,13,8,14,499
5,נורית,833,106,87,0,87,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,5,27,8,0,0,0,31,0,0,0,0,0,0,0,0,1
5,ניר דוד (תל עמל),256,610,455,0,455,64,1,0,0,0,0,0,8,0,0,0,0,0,0,0,1,10,10,144,0,0,0,217,0,0,0,0,0,0,0,0,0
5,ניר יפה,165,408,298,0,298,31,0,0,1,0,0,3,9,0,0,0,1,0,0,0,4,8,116,3,0,0,0,107,0,0,0,0,0,0,0,0,15
5,נצרת,7300,2676,1447,7,1440,12,0,1303,0,0,0,0,1,0,0,1,0,0,0,3,0,18,21,24,0,0,0,47,0,0,0,0,2,0,0,0,8
5,עוזייר,528,611,371,0,371,0,0,350,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,0,0,1,9,0,0,0,0,0,1,0,0,3
5,עילוט,511,728,380,9,371,4,0,350,0,1,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0,0,5
5,עין דור,436,904,577,2,575,65,0,1,0,0,0,0,8,0,0,0,0,2,0,0,0,23,31,147,0,0,0,298,0,0,0,0,0,0,0,0,0
5,עין הנצי"ב,383,424,312,1,311,15,2,2,0,0,0,2,183,0,0,0,0,0,0,0,10,1,40,6,0,0,0,49,0,0,0,1,0,0,0,0,0
